id,name_1,img_route_1,cloth_category_1,cloth_subcategory_1,patron_1,sleeve_1,skirt_1,neckline_1,material_1,fit_1,isCold_1,isRainy_1,isWet_1,isTempered_1,isHot_1,nota_1,name_2,img_route_2,cloth_category_2,cloth_subcategory_2,patron_2,sleeve_2,skirt_2,neckline_2,material_2,fit_2,isCold_2,isRainy_2,isWet_2,isTempered_2,isHot_2,nota_2,name_3,img_route_3,cloth_category_3,cloth_subcategory_3,patron_3,sleeve_3,skirt_3,neckline_3,material_3,fit_3,isCold_3,isRainy_3,isWet_3,isTempered_3,isHot_3,nota_3,name_4,img_route_4,cloth_category_4,cloth_subcategory_4,patron_4,sleeve_4,skirt_4,neckline_4,material_4,fit_4,isCold_4,isRainy_4,isWet_4,isTempered_4,isHot_4,nota_4,name_5,img_route_5,cloth_category_5,cloth_subcategory_5,patron_5,sleeve_5,skirt_5,neckline_5,material_5,fit_5,isCold_5,isRainy_5,isWet_5,isTempered_5,isHot_5,nota_5,name_6,img_route_6,cloth_category_6,cloth_subcategory_6,patron_6,sleeve_6,skirt_6,neckline_6,material_6,fit_6,isCold_6,isRainy_6,isWet_6,isTempered_6,isHot_6,nota_6
912,Draped Surplice Blouse,Draped_Surplice_Blouse/img_00000015.jpg,1,1,2,3,3,1,3,3,0,0,0,1,1,3,Mixed Knit Sweater,Mixed_Knit_Sweater/img_00000038.jpg,2,5,1,1,3,2,6,3,0,0,1,1,0,4,Draped Cowl Neck Poncho,Draped_Cowl_Neck_Poncho/img_00000052.jpg,3,6,6,1,3,1,6,2,1,0,1,1,0,4,Boina,hats/hat8.jpg,4,7,0,0,0,0,5,2,1,0,0,1,0,2,Zapatos de trekking,shoes/shoes7.jpg,5,7,6,0,0,0,0,1,1,0,0,1,1,3,Mixed Stripe Shorts,Mixed_Stripe_Shorts/img_00000028.jpg,6,4,2,3,3,4,3,3,0,0,0,1,1,4
913,Ornate Baroque Printed Tee,Ornate_Baroque_Printed_Tee/img_00000018.jpg,1,6,2,2,3,1,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plaid Fringe Poncho,Plaid_Fringe_Poncho/img_00000032.jpg,3,6,7,1,3,4,6,2,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vans,shoes/shoes2.jpg,5,2,6,0,0,0,4,3,1,0,1,1,1,5,Classic Fold-Over Maxi Skirt,Classic_Fold-Over_Maxi_Skirt/img_00000045.jpg,6,2,6,3,1,4,3,1,0,0,0,1,1,3
914,Slub Knit Cotton Tee,Slub_Knit_Cotton_Tee/img_00000027.jpg,1,6,6,1,3,1,3,3,1,0,0,1,0,4,Collarless Draped-Front Blazer,Collarless_Draped-Front_Blazer/img_00000004.jpg,2,1,5,3,3,4,2,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sombrero bucket,hats/hat2.jpg,4,2,6,0,0,0,0,2,0,0,0,1,1,3,Zapatos formales,shoes/new_shoes10.jpg,5,9,0,0,0,0,4,1,1,0,0,1,1,3,Crochet-Hem Shorts,Crochet-Hem_Shorts/img_00000032.jpg,6,4,6,3,3,4,3,3,0,0,0,1,1,5
915,NY Muscle Tee,NY_Muscle_Tee/img_00000054.jpg,1,6,6,3,3,1,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sombrero bucket,hats/hat2.jpg,4,2,6,0,0,0,0,2,0,0,0,1,1,3,Zapatillas de deporte,shoes/shoes9.jpg,5,8,6,0,0,0,0,1,1,0,0,1,1,3,Everyday Maxi Skirt,Everyday_Maxi_Skirt/img_00000056.jpg,6,2,6,3,3,4,3,3,0,0,1,1,1,1
916,Free Spirit Muscle Tee,Free_Spirit_Muscle_Tee/img_00000049.jpg,1,6,2,3,3,4,3,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandalias,shoes/new_shoes5.jpg,5,5,0,0,0,0,4,1,0,0,0,1,1,2,Classic Cotton Chinos,Classic_Cotton_Chinos/img_00000027.jpg,6,5,6,3,3,4,3,3,1,1,0,1,1,3
917,Today Workout Tank,Today_Workout_Tank/img_00000028.jpg,1,5,2,3,3,4,3,3,0,0,0,0,1,4,Ribbed Shawl Cardigan,Ribbed_Shawl_Cardigan/img_00000072.jpg,2,2,6,1,3,2,3,3,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sneakers,shoes/shoes1.jpg,5,1,6,0,0,0,4,3,1,0,1,1,1,5,Zippered Sweatpants,Zippered_Sweatpants/img_00000012.jpg,6,6,7,3,3,4,3,3,1,0,0,1,1,2
918,Abstract-Trimmed Knit Tank,Abstract-Trimmed_Knit_Tank/img_00000003.jpg,1,5,2,3,3,1,3,3,0,0,0,1,1,4,French Terry Hoodie,French_Terry_Hoodie/img_00000069.jpg,2,3,6,1,3,2,3,3,1,0,1,0,0,5,Faux Leather Biker Jacket,Faux_Leather_Biker_Jacket/img_00000019.jpg,3,3,6,1,3,2,4,3,1,1,1,1,0,5,Jockey,hats/hat10.jpg,4,8,0,0,0,0,5,1,0,0,0,1,1,4,sneakers,shoes/shoes1.jpg,5,1,6,0,0,0,4,3,1,0,1,1,1,5,Drop-Crotch Drawstring Sweatshorts,Drop-Crotch_Drawstring_Sweatshorts/img_00000019.jpg,6,7,6,3,3,4,3,3,0,0,0,1,1,2
919,Heathered Knit Tank,Heathered_Knit_Tank/img_00000013.jpg,1,5,6,3,3,1,3,3,0,0,1,1,1,4,Cowl Neck Sweater,Cowl_Neck_Sweater/img_00000022.jpg,2,5,6,1,3,1,5,2,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sombrero bucket,hats/hat4.jpg,4,2,7,0,0,0,0,2,0,0,0,1,1,4,Zapatos formales,shoes/new_shoes10.jpg,5,9,0,0,0,0,4,1,1,0,0,1,1,3,Pleated Overall Skirt,Pleated_Overall_Skirt/img_00000025.jpg,6,2,7,3,3,4,3,3,0,0,0,1,1,3
920,Front Row Graphic Tee,Front_Row_Graphic_Tee/img_00000040.jpg,1,6,1,3,2,1,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drawstring Utility Jacket,Drawstring_Utility_Jacket/img_00000045.jpg,3,3,6,3,3,2,3,3,0,0,0,1,1,2,Beany,hats/hat11.jpg,4,9,6,0,0,0,6,1,1,1,0,0,0,4,Zapatillas de deporte,shoes/shoes8.jpg,5,8,6,0,0,0,0,1,1,0,0,1,1,3,Faux Leather-Paneled Sweatpants,Faux_Leather-Paneled_Sweatpants/img_00000020.jpg,6,6,6,3,3,4,3,3,1,1,1,1,0,4
921,Pleated Woven Blouse,Pleated_Woven_Blouse/img_00000018.jpg,1,1,6,1,3,1,3,3,1,0,0,1,1,4,Open-Knit Cropped Sweater,Open-Knit_Cropped_Sweater/img_00000005.jpg,2,5,6,1,3,1,6,3,0,0,0,1,1,4,Floral Paisley Crochet Jacket,Floral_Paisley_Crochet_Jacket/img_00000046.jpg,3,3,4,1,3,1,3,3,1,0,0,1,0,3,Gorro estilo safari,hats/hat3.jpg,4,3,6,0,0,0,0,2,0,0,0,0,1,2,Hawaianas,shoes/shoes6.jpg,5,6,6,0,0,0,0,2,0,0,1,1,1,3,Paneled Grid Print Shorts,Paneled_Grid_Print_Shorts/img_00000007.jpg,6,4,1,3,3,4,3,3,0,0,0,1,1,4
922,Beaded Cutout Top,Beaded_Cutout_Top/img_00000011.jpg,1,7,1,2,3,2,3,3,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Modernist Hooded Jacket,Modernist_Hooded_Jacket/img_00000004.jpg,3,3,6,1,3,1,3,3,0,0,1,1,0,4,Sombrero bucket,hats/hat4.jpg,4,2,7,0,0,0,0,2,0,0,0,1,1,4,Zapatos de trekking,shoes/shoes7.jpg,5,7,6,0,0,0,0,1,1,0,0,1,1,3,Marled Knee-Length Shorts,Marled_Knee-Length_Shorts/img_00000026.jpg,6,4,6,3,3,4,3,3,0,0,1,1,0,4
923,Open-Back Blouse,Open-Back_Blouse/img_00000007.jpg,1,1,6,1,3,4,3,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gorro para el sol,hats/new_hat1.jpg,4,1,6,0,0,0,6,2,0,0,0,1,1,3,Converse,shoes/shoes13.jpg,5,11,0,0,0,0,4,3,1,0,0,1,1,5,Striped Tulip-Front Shorts,Striped_Tulip-Front_Shorts/img_00000013.jpg,6,4,3,3,3,4,3,1,0,0,0,0,1,3
924,Crochet Mesh Racerback Tank,Crochet_Mesh_Racerback_Tank/img_00000036.jpg,1,5,4,3,3,4,6,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athletic Mesh-Paneled Track Jacket,Athletic_Mesh-Paneled_Track_Jacket/img_00000046.jpg,3,3,6,3,3,4,3,1,0,0,0,0,1,4,Sombrero bucket,hats/hat2.jpg,4,2,6,0,0,0,0,2,0,0,0,1,1,3,sneakers,shoes/shoes1.jpg,5,1,6,0,0,0,4,3,1,0,1,1,1,5,Embroidered Faux Leather Shorts,Embroidered_Faux_Leather_Shorts/img_00000020.jpg,6,4,4,3,3,4,1,1,0,0,0,0,1,4
925,Abstract Chevron Print Top,Abstract_Chevron_Print_Top/img_00000036.jpg,1,7,1,3,3,1,3,3,0,0,0,1,0,1,Lace Patterned Sweater,Lace_Patterned_Sweater/img_00000055.jpg,2,5,4,2,3,1,3,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sneakers,shoes/shoes1.jpg,5,1,6,0,0,0,4,3,1,0,1,1,1,5,Faded Denim Cutoffs,Faded_Denim_Cutoffs/img_00000005.jpg,6,1,6,3,3,4,1,3,0,0,0,1,1,2
926,Reason Baroque Graphic Tee,Reason_Baroque_Graphic_Tee/img_00000005.jpg,1,6,2,2,3,1,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hooded Canvas Utility Jacket,Hooded_Canvas_Utility_Jacket/img_00000033.jpg,3,3,6,1,3,2,3,3,1,0,0,1,0,4,Gorro Invierno,hats/hat6.jpg,4,5,0,0,0,0,6,1,1,1,0,0,0,4,Zapatos de trekking,shoes/shoes7.jpg,5,7,6,0,0,0,0,1,1,0,0,1,1,3,Geo Stripe Flat Front Shorts,Geo_Stripe_Flat_Front_Shorts/img_00000001.jpg,6,4,1,3,3,4,3,3,0,0,1,1,1,2
928,Heathered Pocket Tee,Heathered_Pocket_Tee/img_00000059.jpg,1,6,6,2,3,1,3,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plaid Fringe Poncho,Plaid_Fringe_Poncho/img_00000010.jpg,3,6,7,1,3,4,6,2,1,0,0,1,0,2,Boina,hats/hat9.jpg,4,7,0,0,0,0,5,2,1,0,0,1,0,2,Sandalias,shoes/new_shoes5.jpg,5,5,0,0,0,0,4,1,0,0,0,1,1,2,Everyday Fold-Over Leggings,Everyday_Fold-Over_Leggings/img_00000019.jpg,6,3,6,3,3,4,3,1,1,0,0,1,1,2
929,Self-Tie Peasant Blouse,Self-Tie_Peasant_Blouse/img_00000035.jpg,1,1,6,1,3,1,3,3,0,0,1,1,0,3,Open-Front Jersey Cardigan,Open-Front_Jersey_Cardigan/img_00000051.jpg,2,2,6,1,3,2,3,3,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jockey,hats/hat10.jpg,4,8,0,0,0,0,5,1,0,0,0,1,1,4,Zapatillas de deporte,shoes/shoes9.jpg,5,8,6,0,0,0,0,1,1,0,0,1,1,3,Ribbed Stripe Skirt,Ribbed_Stripe_Skirt/img_00000005.jpg,6,2,3,3,3,4,3,1,0,0,0,1,1,3
930,Boxy Striped Crop Top,Boxy_Striped_Crop_Top/img_00000008.jpg,1,7,3,1,3,1,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EPTM. Tribal Print Track Jacket,EPTM._Tribal_Print_Track_Jacket/img_00000010.jpg,3,3,6,3,3,4,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zapatos formales,shoes/new_shoes11.jpg,5,9,0,0,0,0,4,0,1,0,0,1,1,3,Scuba Knit Pencil Skirt,Scuba_Knit_Pencil_Skirt/img_00000056.jpg,6,2,1,3,3,4,3,1,0,1,1,0,0,3
931,Stretch Knit Tank,Stretch_Knit_Tank/img_00000016.jpg,1,5,6,3,3,4,3,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jockey reggaeton,hats/hat12.jpg,4,10,0,0,0,0,0,1,1,0,0,1,1,2,Botas de agua,shoes/shoes3.jpg,5,3,6,0,0,0,0,2,1,1,0,0,0,3,Striped Sateen Pencil Skirt,Striped_Sateen_Pencil_Skirt/img_00000052.jpg,6,2,6,3,3,4,3,3,0,0,0,1,0,3
932,Crepe Woven Sleeveless Blouse,Crepe_Woven_Sleeveless_Blouse/img_00000050.jpg,1,1,6,1,3,2,2,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mineral Wash Denim Jacket,Mineral_Wash_Denim_Jacket/img_00000013.jpg,3,3,6,1,3,1,1,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bototos,shoes/shoes4.jpg,5,4,6,0,0,0,4,1,1,1,1,0,0,4,Stretch Knit Pencil Skirt,Stretch_Knit_Pencil_Skirt/img_00000008.jpg,6,2,6,3,3,4,3,1,0,0,0,1,1,4
933,Me Prouver Slub Knit Tee,Me_Prouver_Slub_Knit_Tee/img_00000005.jpg,1,6,2,2,3,1,3,3,0,0,0,1,1,2,Everday V-Neck Cardigan,Everday_V-Neck_Cardigan/img_00000016.jpg,2,2,6,1,3,2,6,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sombrero bucket,hats/hat2.jpg,4,2,6,0,0,0,0,2,0,0,0,1,1,3,Zapatos formales,shoes/new_shoes11.jpg,5,9,0,0,0,0,4,0,1,0,0,1,1,3,Clean Wash - Ripped Slim-Leg Jeans,Clean_Wash_-_Ripped_Slim-Leg_Jeans/img_00000037.jpg,6,8,6,3,3,4,1,1,0,0,0,1,0,5
934,Tropical Print Tank,Tropical_Print_Tank/img_00000016.jpg,1,5,1,3,3,4,3,3,0,0,0,0,1,2,Textured Woven Blazer,Textured_Woven_Blazer/img_00000074.jpg,2,1,6,1,3,1,4,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boina,hats/hat9.jpg,4,7,0,0,0,0,5,2,1,0,0,1,0,2,Zapatos formales,shoes/new_shoes11.jpg,5,9,0,0,0,0,4,0,1,0,0,1,1,3,Denim Joggers,Denim_Joggers/img_00000009.jpg,6,10,6,3,3,4,1,3,1,0,1,1,1,2
935,Buttoned Lace Panel Top,Buttoned_Lace_Panel_Top/img_00000006.jpg,1,7,6,3,3,4,3,3,0,0,0,1,1,4,Open Knit Crew Neck Sweater,Open_Knit_Crew_Neck_Sweater/img_00000011.jpg,2,5,6,1,3,1,6,3,1,0,0,1,0,4,Textured Athletic Jacket,Textured_Athletic_Jacket/img_00000038.jpg,3,3,6,3,3,4,3,1,0,0,1,1,1,2,Boina,hats/hat8.jpg,4,7,0,0,0,0,5,2,1,0,0,1,0,2,Zapatillas de deporte,shoes/shoes8.jpg,5,8,6,0,0,0,0,1,1,0,0,1,1,3,Classic Bike Shorts,Classic_Bike_Shorts/img_00000009.jpg,6,4,6,3,3,4,3,1,0,0,1,1,1,2
936,Boxy Open-Knit Top,Boxy_Open-Knit_Top/img_00000030.jpg,1,7,4,1,3,1,6,3,0,0,0,1,1,3,Cable Knit Striped Sweater,Cable_Knit_Striped_Sweater/img_00000050.jpg,2,5,3,1,3,1,6,3,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sombrero ruso,hats/hat5.jpg,4,4,6,0,0,0,5,0,1,1,0,0,0,3,sneakers,shoes/shoes1.jpg,5,1,6,0,0,0,4,3,1,0,1,1,1,5,High-Waisted Woven Shorts,High-Waisted_Woven_Shorts/img_00000053.jpg,6,4,1,3,3,4,3,3,0,0,0,1,1,3
937,Tab-Sleeved Chiffon Blouse,Tab-Sleeved_Chiffon_Blouse/img_00000019.jpg,1,1,6,1,3,2,3,3,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fair Isle V-Neck Poncho,Fair_Isle_V-Neck_Poncho/img_00000055.jpg,3,6,2,1,3,1,6,2,1,1,1,1,1,3,Sombrero bucket,hats/hat4.jpg,4,2,7,0,0,0,0,2,0,0,0,1,1,4,Zapatos de trekking,shoes/shoes7.jpg,5,7,6,0,0,0,0,1,1,0,0,1,1,3,Floral-Embroidered Faux Leather Skirt,Floral-Embroidered_Faux_Leather_Skirt/img_00000025.jpg,6,2,4,3,3,4,6,3,0,0,1,1,1,4
938,LA Clippers Graphic Tank,LA_Clippers_Graphic_Tank/img_00000006.jpg,1,5,2,2,3,1,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EPTM. Tribal Print Track Jacket,EPTM._Tribal_Print_Track_Jacket/img_00000037.jpg,3,3,2,1,3,2,3,3,1,0,1,1,0,5,Boina,hats/hat8.jpg,4,7,0,0,0,0,5,2,1,0,0,1,0,2,Botas de agua,shoes/shoes3.jpg,5,3,6,0,0,0,0,2,1,1,0,0,0,3,Drawstring Chino Shorts,Drawstring_Chino_Shorts/img_00000018.jpg,6,4,6,3,3,4,3,3,0,0,0,1,1,5
939,Dotted Crepe Blouse,Dotted_Crepe_Blouse/img_00000061.jpg,1,1,1,1,3,2,3,3,0,0,0,1,0,2,Sleeveless Zip-Front Hoodie,Sleeveless_Zip-Front_Hoodie/img_00000007.jpg,2,3,2,3,3,2,3,3,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Converse,shoes/shoes13.jpg,5,11,0,0,0,0,4,3,1,0,0,1,1,5,Zippered Satin-Trimmed Sweatpants,Zippered_Satin-Trimmed_Sweatpants/img_00000014.jpg,6,6,6,3,3,4,3,3,1,0,0,1,0,3
940,Leaf Print-Sleeve Tee,Leaf_Print-Sleeve_Tee/img_00000011.jpg,1,6,2,2,3,1,3,3,0,0,0,1,1,4,Crochet-Trimmed Batwing Cardigan,Crochet-Trimmed_Batwing_Cardigan/img_00000006.jpg,2,2,6,2,3,1,6,3,0,0,0,1,0,4,Faux Leather Biker Jacket,Faux_Leather_Biker_Jacket/img_00000056.jpg,3,3,7,1,3,1,3,3,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zapatos formales,shoes/new_shoes10.jpg,5,9,0,0,0,0,4,1,1,0,0,1,1,3,Heathered Cuffed Sweatshorts,Heathered_Cuffed_Sweatshorts/img_00000048.jpg,6,7,6,3,3,4,3,3,1,1,1,1,0,4
941,Classic Knit Tee,Classic_Knit_Tee/img_00000023.jpg,1,6,6,2,3,1,3,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Faux Shearling Aviator Jacket,Faux_Shearling_Aviator_Jacket/img_00000025.jpg,3,3,6,1,3,2,5,3,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Converse,shoes/shoes13.jpg,5,11,0,0,0,0,4,3,1,0,0,1,1,5,Classic Mini Skirt,Classic_Mini_Skirt/img_00000047.jpg,6,2,6,3,2,4,3,3,0,0,0,0,1,2
942,For You Graphic Tee,For_You_Graphic_Tee/img_00000034.jpg,1,6,2,3,3,1,3,3,0,0,0,0,1,2,Striped Knit Cropped Hoodie,Striped_Knit_Cropped_Hoodie/img_00000024.jpg,2,3,3,1,3,1,3,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sombrero bucket,hats/hat4.jpg,4,2,7,0,0,0,0,2,0,0,0,1,1,4,Sandalias,shoes/new_shoes5.jpg,5,5,0,0,0,0,4,1,0,0,0,1,1,2,Reason Faux Suede Joggers,Reason_Faux_Suede_Joggers/img_00000022.jpg,6,10,6,3,3,4,1,3,0,0,0,0,1,5
943,If Not Now Graphic Muscle Tee,If_Not_Now_Graphic_Muscle_Tee/img_00000014.jpg,1,6,2,2,3,1,3,3,0,0,0,0,1,4,Longline Sleeveless Sweater,Longline_Sleeveless_Sweater/img_00000033.jpg,2,5,6,3,3,2,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandalias,shoes/new_shoes5.jpg,5,5,0,0,0,0,4,1,0,0,0,1,1,2,Scalloped Crochet-Hem Shorts,Scalloped_Crochet-Hem_Shorts/img_00000030.jpg,6,4,6,3,3,4,3,3,0,0,0,0,1,3
944,Distressed For the Road Tee,Distressed_For_the_Road_Tee/img_00000020.jpg,1,6,2,2,3,1,3,3,0,0,0,1,1,1,Collarless Faux Leather-Sleeve Blazer,Collarless_Faux_Leather-Sleeve_Blazer/img_00000118.jpg,2,1,6,1,3,1,4,3,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zapatos de trekking,shoes/shoes7.jpg,5,7,6,0,0,0,0,1,1,0,0,1,1,3,Tribal Print Crepe Shorts,Tribal_Print_Crepe_Shorts/img_00000006.jpg,6,4,2,3,3,4,2,3,0,0,0,1,1,1
945,Faded Tank,Faded_Tank/img_00000029.jpg,1,5,2,3,3,4,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scuba Knit Peplum Jacket,Scuba_Knit_Peplum_Jacket/img_00000011.jpg,3,3,3,1,3,1,3,3,1,1,0,0,0,4,Sombrero ruso,hats/hat5.jpg,4,4,6,0,0,0,5,0,1,1,0,0,0,3,Converse,shoes/shoes13.jpg,5,11,0,0,0,0,4,3,1,0,0,1,1,5,Shirred Panel Shorts,Shirred_Panel_Shorts/img_00000019.jpg,6,4,1,3,3,4,3,3,0,0,0,1,1,3
946,Flat Collar Woven Blouse,Flat_Collar_Woven_Blouse/img_00000050.jpg,1,1,7,1,3,2,3,2,0,0,0,1,1,3,Ruched Open-Front Cardigan,Ruched_Open-Front_Cardigan/img_00000063.jpg,2,2,6,1,3,4,3,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sombrero ruso,hats/hat5.jpg,4,4,6,0,0,0,5,0,1,1,0,0,0,3,Mocasines,shoes/shoes12.jpg,5,10,0,0,0,0,4,3,1,0,0,1,1,2,Cutoff Sweat Shorts,Cutoff_Sweat_Shorts/img_00000062.jpg,6,4,6,3,3,4,3,3,0,0,1,1,1,4
947,Mixed Print-Pocket Tee,Mixed_Print-Pocket_Tee/img_00000012.jpg,1,6,2,2,3,1,3,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boxy Faux Fur Jacket,Boxy_Faux_Fur_Jacket/img_00000067.jpg,3,3,6,1,3,1,5,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mocasines,shoes/shoes12.jpg,5,10,0,0,0,0,4,3,1,0,0,1,1,2,Faded Distressed Jeans,Faded_Distressed_Jeans/img_00000028.jpg,6,8,6,3,3,4,1,3,0,0,1,1,0,4
948,Striped V-Neck Cotton Tee,Striped_V-Neck_Cotton_Tee/img_00000002.jpg,1,6,3,2,3,1,3,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jockey reggaeton,hats/hat12.jpg,4,10,0,0,0,0,0,1,1,0,0,1,1,2,Vans,shoes/shoes2.jpg,5,2,6,0,0,0,4,3,1,0,1,1,1,5,Floral Print Shorts,Floral_Print_Shorts/img_00000030.jpg,6,4,1,3,3,4,3,3,0,0,1,1,1,2
950,Heathered Mesh-Paneled Colorblock Tee,Heathered_Mesh-Paneled_Colorblock_Tee/img_00000027.jpg,1,6,6,3,3,4,3,1,0,0,0,0,1,2,Southwest Bound Shag Sweater,Southwest_Bound_Shag_Sweater/img_00000021.jpg,2,5,2,1,3,1,6,3,1,1,0,0,0,2,Longline Denim Jacket,Longline_Denim_Jacket/img_00000029.jpg,3,3,6,1,3,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zapatillas de deporte,shoes/shoes9.jpg,5,8,6,0,0,0,0,1,1,0,0,1,1,3,Distressed Denim Cutoffs,Distressed_Denim_Cutoffs/img_00000050.jpg,6,1,6,3,3,4,1,3,0,0,0,0,1,2
951,Stretch Knit Tank,Stretch_Knit_Tank/img_00000003.jpg,1,5,6,3,3,4,3,1,0,0,0,1,1,5,Tasseled Open-Front Cardigan,Tasseled_Open-Front_Cardigan/img_00000038.jpg,2,2,1,1,3,4,3,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crochet,hats/hat7.jpg,4,6,0,0,0,0,6,1,1,1,0,0,0,4,Mocasines,shoes/shoes12.jpg,5,10,0,0,0,0,4,3,1,0,0,1,1,2,Bleached Skinny Jeans,Bleached_Skinny_Jeans/img_00000037.jpg,6,8,1,3,3,4,1,1,1,1,1,1,1,4
952,Sheer Abstract Print Blouse,Sheer_Abstract_Print_Blouse/img_00000012.jpg,1,1,6,1,3,1,2,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zip-Up Puffer Jacket,Zip-Up_Puffer_Jacket/img_00000026.jpg,3,3,6,1,3,1,3,3,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vans,shoes/shoes2.jpg,5,2,6,0,0,0,4,3,1,0,1,1,1,5,Textured Polka Dot Shorts,Textured_Polka_Dot_Shorts/img_00000013.jpg,6,4,2,3,3,4,3,1,0,0,0,1,1,3
953,V-Back Tank,V-Back_Tank/img_00000059.jpg,1,5,6,3,3,4,3,3,0,0,0,0,1,3,Chunky Marled Knit Cardigan,Chunky_Marled_Knit_Cardigan/img_00000032.jpg,2,2,6,1,3,4,6,3,0,0,0,0,1,3,Floral-Embroidered Bomber Jacket,Floral-Embroidered_Bomber_Jacket/img_00000002.jpg,3,3,4,1,3,2,3,3,0,0,1,1,0,5,Sombrero bucket,hats/hat2.jpg,4,2,6,0,0,0,0,2,0,0,0,1,1,3,Sandalias,shoes/new_shoes5.jpg,5,5,0,0,0,0,4,1,0,0,0,1,1,2,Clean Wash Slim-Leg Jeans,Clean_Wash_Slim-Leg_Jeans/img_00000012.jpg,6,8,6,3,3,4,1,3,1,1,1,1,1,5
